Event type,Event data,IP Address,Source Module,Scope Distance,Event Tags,Discovery Path
DNS_NAME,inbound.digitalocean.com,"2606:4700::6813:ad44,2606:4700::6813:ae44,104.19.173.68,104.19.174.68",myssl,0,"a-record,aaaa-record,cdn-cloudflare,cloud-digitalocean,in-scope,subdomain","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> myssl searched myssl API for ""digitalocean.com"" and found DNS_NAME: inbound.digitalocean.com"
DNS_NAME,s2r1.internal.digitalocean.com,,certspotter,0,"cloud-digitalocean,in-scope,subdomain","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> certspotter searched certspotter API for ""digitalocean.com"" and found DNS_NAME: s2r1.internal.digitalocean.com"
CODE_REPOSITORY,{'url': 'https://github.com/digitalocean/maxmind'},20.205.243.166,github_org,1,"cdn-github,distance-1,git","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> speculated ORG_STUB: digitalocean --> github_org tried ""digitalocean"" as GitHub profile and discovered SOCIAL: https://github.com/digitalocean --> github_org listed repos for GitHub profile and discovered CODE_REPOSITORY: https://github.com/digitalocean/maxmind"
DNS_NAME,status.digitalocean.com,"2606:4700::6813:ad44,2606:4700::6813:ae44,104.19.173.68,104.19.174.68",leakix,0,"a-record,aaaa-record,cdn-cloudflare,cloud-digitalocean,in-scope,subdomain","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> leakix searched leakix API for ""digitalocean.com"" and found DNS_NAME: status.digitalocean.com"
DNS_NAME,prod-rdnsdoh-sfo3.digitalocean.com,"143.110.144.86,143.110.144.190",leakix,0,"a-record,cloud-digitalocean,in-scope,subdomain","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> leakix searched leakix API for ""digitalocean.com"" and found DNS_NAME: prod-rdnsdoh-sfo3.digitalocean.com"
DNS_NAME,marketplace-staging-proxy-nyc1.digitalocean.com,,otx,0,"cloud-digitalocean,in-scope,subdomain","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> otx searched otx API for ""digitalocean.com"" and found DNS_NAME: marketplace-staging-proxy-nyc1.digitalocean.com"
CODE_REPOSITORY,{'url': 'https://github.com/digitalocean/will_paginate'},20.205.243.166,github_org,1,"cdn-github,distance-1,git","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> speculated ORG_STUB: digitalocean --> github_org tried ""digitalocean"" as GitHub profile and discovered SOCIAL: https://github.com/digitalocean --> github_org listed repos for GitHub profile and discovered CODE_REPOSITORY: https://github.com/digitalocean/will_paginate"
URL,https://www.digitalocean.com/,104.19.173.68,httpx->excavate->httpx,0,"cdn-cloudflare,cloud-digitalocean,dir,http-title-digitalocean-cloud-infrastruct,in-scope,ip-104-19-173-68,status-200","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> speculated OPEN_TCP_PORT: digitalocean.com:443 --> httpx visited digitalocean.com:443 and got status code 301 at https://digitalocean.com/ --> HTTP_RESPONSE was 167B with text/html content type --> excavate looked in ""Location"" header and found URL_UNVERIFIED: https://www.digitalocean.com/ --> httpx visited https://www.digitalocean.com/ and got status code 200"
DNS_NAME,bc-cdn.digitalocean.com,"2606:4700::6813:ad44,2606:4700::6813:ae44,104.19.173.68,104.19.174.68",anubisdb,0,"a-record,aaaa-record,cdn-cloudflare,cloud-digitalocean,in-scope,subdomain","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> anubisdb searched anubisdb API for ""digitalocean.com"" and found DNS_NAME: bc-cdn.digitalocean.com"
DNS_NAME,biz.digitalocean.com,,dnsbrute,0,"cloud-digitalocean,cname-record,in-scope,mx-record,subdomain,txt-record","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> dnsbrute tried 4,989 subdomains against ""digitalocean.com"" and found DNS_NAME: biz.digitalocean.com"
DNS_NAME,redirected.ams3.sonar.digitalocean.com,169.254.169.254,dnsdumpster,0,"a-record,cloud-digitalocean,in-scope,private-ip,subdomain","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> dnsdumpster searched dnsdumpster API for ""digitalocean.com"" and found DNS_NAME: redirected.ams3.sonar.digitalocean.com"
URL,http://digitalocean.com:2082/,104.19.174.68,httpx,0,"cdn-cloudflare,cloud-digitalocean,dir,http-title-301-moved-permanently,in-scope,ip-104-19-174-68,status-301","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> internetdb queried Shodan's InternetDB API for ""digitalocean.com (104.19.173.68)"" and found OPEN_TCP_PORT: digitalocean.com:2082 --> httpx visited digitalocean.com:2082 and got status code 301 at http://digitalocean.com:2082/"
DNS_NAME,events.digitalocean.com,"104.18.34.21,172.64.153.235",dnsbrute,0,"a-record,cdn-cloudflare,cloud-digitalocean,cname-record,in-scope,ns-record,soa-record,subdomain,txt-record","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> dnsbrute tried 4,989 subdomains against ""digitalocean.com"" and found DNS_NAME: events.digitalocean.com"
URL,https://digitalocean.com:2087/,104.19.174.68,httpx,0,"cdn-cloudflare,cloud-digitalocean,dir,http-title-301-moved-permanently,in-scope,ip-104-19-174-68,status-301","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> internetdb queried Shodan's InternetDB API for ""digitalocean.com (104.19.173.68)"" and found OPEN_TCP_PORT: digitalocean.com:2087 --> httpx visited digitalocean.com:2087 and got status code 301 at https://digitalocean.com:2087/"
DNS_NAME,deploy.digitalocean.com,"2606:4700::6813:ae44,104.19.173.68,104.19.174.68,2606:4700::6813:ad44",anubisdb,0,"a-record,aaaa-record,cdn-cloudflare,cloud-digitalocean,in-scope,subdomain","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> anubisdb searched anubisdb API for ""digitalocean.com"" and found DNS_NAME: deploy.digitalocean.com"
ASN,"{'name': 'CLOUDFLARENET', 'description': 'Cloudflare, Inc.', 'country': 'US', 'asn': '13335', 'subnet': '2606:4700::/44'}",,asn,1,distance-1,"Scan moist_fred seeded with DNS_NAME: digitalocean.com --> AAAA record for digitalocean.com contains IP_ADDRESS: 2606:4700::6813:ae44 --> asn checked 2606:4700::6813:ae44 against ripe API and got ASN: AS13335 (CLOUDFLARENET, Cloudflare, Inc., 2606:4700::/44)"
CODE_REPOSITORY,{'url': 'https://github.com/digitalocean/graphite'},20.205.243.166,github_org,1,"cdn-github,distance-1,git","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> speculated ORG_STUB: digitalocean --> github_org tried ""digitalocean"" as GitHub profile and discovered SOCIAL: https://github.com/digitalocean --> github_org listed repos for GitHub profile and discovered CODE_REPOSITORY: https://github.com/digitalocean/graphite"
DNS_NAME,dropletsearch.digitalocean.com,"2606:4700::6813:ae44,104.19.174.68,104.19.173.68,2606:4700::6813:ad44",dnsdumpster,0,"a-record,aaaa-record,cdn-cloudflare,cloud-digitalocean,in-scope,subdomain","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> dnsdumpster searched dnsdumpster API for ""digitalocean.com"" and found DNS_NAME: dropletsearch.digitalocean.com"
DNS_NAME,looker.digitalocean.com,104.131.194.187,columbus,0,"a-record,cloud-digitalocean,in-scope,subdomain","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> columbus searched columbus API for ""digitalocean.com"" and found DNS_NAME: looker.digitalocean.com"
DNS_NAME,notebooks.digitalocean.com,"2606:4700::6813:ae44,104.19.174.68,104.19.173.68,2606:4700::6813:ad44",hackertarget,0,"a-record,aaaa-record,cdn-cloudflare,cloud-digitalocean,in-scope,subdomain","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> hackertarget searched hackertarget API for ""digitalocean.com"" and found DNS_NAME: notebooks.digitalocean.com"
CODE_REPOSITORY,{'url': 'https://github.com/digitalocean/api-v2'},20.205.243.166,github_org,1,"cdn-github,distance-1,git","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> speculated ORG_STUB: digitalocean --> github_org tried ""digitalocean"" as GitHub profile and discovered SOCIAL: https://github.com/digitalocean --> github_org listed repos for GitHub profile and discovered CODE_REPOSITORY: https://github.com/digitalocean/api-v2"
URL,https://digitalocean.com:8443/,104.19.174.68,httpx,0,"cdn-cloudflare,cloud-digitalocean,dir,http-title-301-moved-permanently,in-scope,ip-104-19-174-68,status-301","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> internetdb queried Shodan's InternetDB API for ""digitalocean.com (104.19.173.68)"" and found OPEN_TCP_PORT: digitalocean.com:8443 --> httpx visited digitalocean.com:8443 and got status code 301 at https://digitalocean.com:8443/"
DNS_NAME,business.digitalocean.com,"2606:4700::6813:ae44,104.19.173.68,104.19.174.68,2606:4700::6813:ad44",dnsdumpster,0,"a-record,aaaa-record,cdn-cloudflare,cloud-digitalocean,in-scope,subdomain","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> dnsdumpster searched dnsdumpster API for ""digitalocean.com"" and found DNS_NAME: business.digitalocean.com"
DNS_NAME,segment.digitalocean.com,"2606:4700::6813:ae44,104.19.174.68,104.19.173.68,2606:4700::6813:ad44",myssl,0,"a-record,aaaa-record,cdn-cloudflare,cloud-digitalocean,in-scope,subdomain","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> myssl searched myssl API for ""digitalocean.com"" and found DNS_NAME: segment.digitalocean.com"
TECHNOLOGY,"{'host': 'email.digitalocean.com', 'technology': 'cloudflare', 'url': 'http://email.digitalocean.com:8080/'}","104.17.74.206,104.17.72.206,104.17.70.206,104.17.71.206,104.17.73.206",httpx->wappalyzer,0,"cdn-cloudflare,cloud-digitalocean,in-scope","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> anubisdb searched anubisdb API for ""digitalocean.com"" and found DNS_NAME: email.digitalocean.com --> internetdb queried Shodan's InternetDB API for ""email.digitalocean.com (104.17.70.206)"" and found OPEN_TCP_PORT: email.digitalocean.com:8080 --> httpx visited email.digitalocean.com:8080 and got status code 403 at http://email.digitalocean.com:8080/ --> HTTP_RESPONSE was 16B with text/plain content type --> wappalyzer analyzed HTTP_RESPONSE and identified TECHNOLOGY: cloudflare"
DNS_NAME,careers.digitalocean.com,"2606:4700::6813:ad44,2606:4700::6813:ae44,104.19.173.68,104.19.174.68",dnsbrute,0,"a-record,aaaa-record,cdn-cloudflare,cloud-digitalocean,in-scope,subdomain","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> dnsbrute tried 4,989 subdomains against ""digitalocean.com"" and found DNS_NAME: careers.digitalocean.com"
CODE_REPOSITORY,{'url': 'https://github.com/digitalocean/tld'},20.205.243.166,github_org,1,"cdn-github,distance-1,git","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> speculated ORG_STUB: digitalocean --> github_org tried ""digitalocean"" as GitHub profile and discovered SOCIAL: https://github.com/digitalocean --> github_org listed repos for GitHub profile and discovered CODE_REPOSITORY: https://github.com/digitalocean/tld"
DNS_NAME,prod-codd-admin.sgp1.internal.digitalocean.com,,certspotter,0,"cloud-digitalocean,in-scope,subdomain","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> certspotter searched certspotter API for ""digitalocean.com"" and found DNS_NAME: prod-codd-admin.sgp1.internal.digitalocean.com"
DNS_NAME,mirrors.digitalocean.com,"172.67.148.71,2606:4700:3036::ac43:9447,104.21.29.13,2606:4700:3034::6815:1d0d",otx,0,"a-record,aaaa-record,cdn-cloudflare,cloud-digitalocean,cname-record,in-scope,ns-record,soa-record,subdomain","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> otx searched otx API for ""digitalocean.com"" and found DNS_NAME: mirrors.digitalocean.com"
DNS_NAME,boomi-uat.digitalocean.com,"2606:4700::6813:ae44,104.19.173.68,104.19.174.68,2606:4700::6813:ad44",leakix,0,"a-record,aaaa-record,cdn-cloudflare,cloud-digitalocean,in-scope,subdomain","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> leakix searched leakix API for ""digitalocean.com"" and found DNS_NAME: boomi-uat.digitalocean.com"
CODE_REPOSITORY,{'url': 'https://github.com/digitalocean/omniauth-digitalocean'},20.205.243.166,github_org,1,"cdn-github,distance-1,git","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> speculated ORG_STUB: digitalocean --> github_org tried ""digitalocean"" as GitHub profile and discovered SOCIAL: https://github.com/digitalocean --> github_org listed repos for GitHub profile and discovered CODE_REPOSITORY: https://github.com/digitalocean/omniauth-digitalocean"
DNS_NAME,em.digitalocean.com,"167.89.115.28,167.89.115.56,167.89.118.52,167.89.115.150,167.89.118.109,167.89.115.52,167.89.115.120,167.89.118.83,167.89.118.95,167.89.118.128,167.89.118.120,167.89.115.61",dnsbrute,0,"a-record,cloud-digitalocean,cname-record,in-scope,mx-record,ns-record,soa-record,subdomain,txt-record","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> dnsbrute tried 4,989 subdomains against ""digitalocean.com"" and found DNS_NAME: em.digitalocean.com"
OPEN_TCP_PORT,digitalocean.com:2082,"2606:4700::6813:ae44,104.19.173.68,104.19.174.68,2606:4700::6813:ad44",internetdb,0,"cdn-cloudflare,cloud-digitalocean,in-scope","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> internetdb queried Shodan's InternetDB API for ""digitalocean.com (104.19.173.68)"" and found OPEN_TCP_PORT: digitalocean.com:2082"
CODE_REPOSITORY,{'url': 'https://github.com/digitalocean/active_model_serializers'},20.205.243.166,github_org,1,"cdn-github,distance-1,git","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> speculated ORG_STUB: digitalocean --> github_org tried ""digitalocean"" as GitHub profile and discovered SOCIAL: https://github.com/digitalocean --> github_org listed repos for GitHub profile and discovered CODE_REPOSITORY: https://github.com/digitalocean/active_model_serializers"
DNS_NAME,ui-cdn-staging.digitalocean.com,"2606:4700::6813:ad44,2606:4700::6813:ae44,104.19.173.68,104.19.174.68",myssl,0,"a-record,aaaa-record,cdn-cloudflare,cloud-digitalocean,in-scope,subdomain","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> myssl searched myssl API for ""digitalocean.com"" and found DNS_NAME: ui-cdn-staging.digitalocean.com"
DNS_NAME,webhooks.digitalocean.com,"2606:4700::6813:ad44,2606:4700::6813:ae44,104.19.173.68,104.19.174.68",columbus,0,"a-record,aaaa-record,cdn-cloudflare,cloud-digitalocean,in-scope,subdomain","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> columbus searched columbus API for ""digitalocean.com"" and found DNS_NAME: webhooks.digitalocean.com"
DNS_NAME,tracking.digitalocean.com,"2606:4700::6813:ad44,2606:4700::6813:ae44,104.19.173.68,104.19.174.68",dnsbrute,0,"a-record,aaaa-record,cdn-cloudflare,cloud-digitalocean,in-scope,subdomain","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> dnsbrute tried 4,989 subdomains against ""digitalocean.com"" and found DNS_NAME: tracking.digitalocean.com"
DNS_NAME,marketplace-prometheus-nyc1.digitalocean.com,,otx,0,"cloud-digitalocean,in-scope,subdomain","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> otx searched otx API for ""digitalocean.com"" and found DNS_NAME: marketplace-prometheus-nyc1.digitalocean.com"
CODE_REPOSITORY,{'url': 'https://github.com/digitalocean/kartograph'},20.205.243.166,github_org,1,"cdn-github,distance-1,git","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> speculated ORG_STUB: digitalocean --> github_org tried ""digitalocean"" as GitHub profile and discovered SOCIAL: https://github.com/digitalocean --> github_org listed repos for GitHub profile and discovered CODE_REPOSITORY: https://github.com/digitalocean/kartograph"
DNS_NAME,ui-cdn.digitalocean.com,"2606:4700::6813:ae44,104.19.173.68,104.19.174.68,2606:4700::6813:ad44",dnsdumpster,0,"a-record,aaaa-record,cdn-cloudflare,cloud-digitalocean,in-scope,subdomain","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> dnsdumpster searched dnsdumpster API for ""digitalocean.com"" and found DNS_NAME: ui-cdn.digitalocean.com"
DNS_NAME,coffee-nyc3.digitalocean.com,162.243.188.133,anubisdb,0,"a-record,cloud-digitalocean,in-scope,subdomain","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> anubisdb searched anubisdb API for ""digitalocean.com"" and found DNS_NAME: coffee-nyc3.digitalocean.com"
CODE_REPOSITORY,{'url': 'https://github.com/digitalocean/sidekiq-status'},20.205.243.166,github_org,1,"cdn-github,distance-1,git","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> speculated ORG_STUB: digitalocean --> github_org tried ""digitalocean"" as GitHub profile and discovered SOCIAL: https://github.com/digitalocean --> github_org listed repos for GitHub profile and discovered CODE_REPOSITORY: https://github.com/digitalocean/sidekiq-status"
DNS_NAME,vpn-nyc3.digitalocean.com,162.243.188.132,hackertarget,0,"cloud-digitalocean,in-scope,subdomain","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> hackertarget searched hackertarget API for ""digitalocean.com"" and found DNS_NAME: vpn-nyc3.digitalocean.com"
DNS_NAME,ui.digitalocean.com,"2606:4700::6813:ad44,2606:4700::6813:ae44,104.19.173.68,104.19.174.68",anubisdb,0,"a-record,aaaa-record,cdn-cloudflare,cloud-digitalocean,in-scope,subdomain","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> anubisdb searched anubisdb API for ""digitalocean.com"" and found DNS_NAME: ui.digitalocean.com"
DNS_NAME,sfo2-sslvpn3.internal.digitalocean.com,,certspotter,0,"cloud-digitalocean,in-scope,subdomain","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> certspotter searched certspotter API for ""digitalocean.com"" and found DNS_NAME: sfo2-sslvpn3.internal.digitalocean.com"
DNS_NAME,marketplace-frontend-fra1.digitalocean.com,,otx,0,"cloud-digitalocean,in-scope,subdomain","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> otx searched otx API for ""digitalocean.com"" and found DNS_NAME: marketplace-frontend-fra1.digitalocean.com"
DNS_NAME,www.vpnuntrust-sfo2.digitalocean.com,,certspotter,0,"cloud-digitalocean,in-scope,subdomain","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> certspotter searched certspotter API for ""digitalocean.com"" and found DNS_NAME: www.vpnuntrust-sfo2.digitalocean.com"
URL,http://email.digitalocean.com:8080/,104.17.71.206,httpx,0,"cdn-cloudflare,cloud-digitalocean,dir,in-scope,ip-104-17-71-206,status-403","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> anubisdb searched anubisdb API for ""digitalocean.com"" and found DNS_NAME: email.digitalocean.com --> internetdb queried Shodan's InternetDB API for ""email.digitalocean.com (104.17.70.206)"" and found OPEN_TCP_PORT: email.digitalocean.com:8080 --> httpx visited email.digitalocean.com:8080 and got status code 403 at http://email.digitalocean.com:8080/"
